open,high,low,close,volume,trade_count,vwap
488.07,512.348,487.8064,507.34,25717425.0,349834.0,502.650604
515.35,516.5,500.3,508.81,12683918.0,238714.0,508.092358
505.23,510.45,502.95,510.0,7541107.0,126164.0,507.307604
511.9694,514.7396,507.11,510.92,8445827.0,156763.0,510.755575
511.17,514.0,502.6573,505.13,8331967.0,163431.0,508.347375
506.9965,525.92,505.7,525.91,13892409.0,214876.0,520.009126
527.3114,543.0,521.51,534.98,13159266.0,222900.0,533.493576
539.2,559.75,537.46,552.84,13257099.0,263264.0,551.0694
588.15,589.0699,556.0,573.86,22603649.0,410536.0,573.811499
553.1454,555.38,515.15,520.62,24440489.0,556271.0,530.759742
511.35,527.0,468.19,504.9,37484416.0,678782.0,495.081915
469.38,502.0,468.17,476.52,20853962.0,349245.0,485.858017
496.0,512.37,489.27,508.6,19196353.0,314980.0,503.807418
519.57,522.61,486.68,492.47,18076673.0,308769.0,504.221724
499.42,506.1,475.83,486.58,16266930.0,261065.0,489.678755
523.24,532.6,505.2457,514.89,30735716.0,457460.0,518.560617
531.2,531.95,513.11,519.64,18691512.0,294889.0,520.197008
518.29,523.71,500.55,500.58,14364003.0,253825.0,509.50349
485.2894,503.59,481.39,498.54,20426947.0,267180.0,494.829325
503.75,505.3,479.55,487.57,19140892.0,266352.0,490.458772
477.0,500.9,476.18,500.69,18854698.0,275251.0,488.53271
503.0,505.9199,486.222,505.51,16618835.0,229297.0,496.516974
503.02,509.08,483.17,484.95,16817740.0,215518.0,496.651808
482.89,502.78,480.56,493.92,18853060.0,246826.0,495.294943
497.9,515.34,489.83,514.95,15277450.0,223406.0,505.475158
521.61,522.07,510.0,521.4,15087801.0,215013.0,516.488424
517.5,537.71,517.33,529.03,15939861.0,233570.0,528.63124
526.3,544.9,526.01,541.22,18107734.0,236404.0,540.205011
550.32,550.5095,538.4301,544.58,13675562.0,194421.0,543.943739
529.0,540.78,522.04,522.49,14474317.0,245575.0,530.372803
529.44,545.77,528.9106,545.7,12584238.0,183519.0,541.424168
553.2,565.68,546.6,549.46,20065109.0,315844.0,557.425494
560.0,564.77,554.54,558.56,10924681.0,169551.0,559.112735
563.0,563.38,550.32,553.55,9859461.0,166642.0,554.099318
550.68,552.97,546.43,550.51,9165421.0,169785.0,549.290674
559.58,573.88,556.5,569.04,11621559.0,196658.0,567.324501
571.86,573.9399,560.745,569.93,9168095.0,150881.0,568.364263
571.62,573.71,558.4,563.81,7398910.0,134497.0,565.264431
552.4272,560.23,550.71,558.8,6957951.0,131595.0,556.443319
561.47,564.86,551.7,552.46,6454026.0,119338.0,557.110017
556.115,559.3399,536.27,539.91,7732828.0,152396.0,547.470145
543.3,551.99,540.2801,545.82,6002380.0,114888.0,546.240477
545.0,551.66,539.1001,540.99,5795881.0,109562.0,543.915174
540.9,544.47,529.27,534.44,7474860.0,143483.0,535.521829
538.0,543.73,531.65,543.61,6040352.0,110741.0,539.292374
537.08,547.7117,521.54,525.65,8949282.0,179874.0,529.757316
532.24,537.68,527.66,535.87,6578820.0,109952.0,533.681313
527.92,530.4,504.36,505.08,10122855.0,215696.0,512.617256
513.54,527.71,510.0,520.96,8528605.0,141287.0,520.37553
514.0,517.455,492.0,501.36,11175548.0,225132.0,500.352761
506.31,513.4663,495.8,503.23,7889394.0,139715.0,504.007688
508.34,524.2,504.11,520.78,7291152.0,126339.0,517.667472
535.57,553.1,533.475,551.77,10802726.0,193755.0,546.108812
566.5,573.56,559.64,566.4,8621988.0,156835.0,566.344284
564.39,583.55,555.8,582.48,9995136.0,167472.0,574.11906
582.1,587.66,544.43,545.23,15291121.0,264044.0,565.617344
544.26,544.26,505.13,510.8,16661982.0,318493.0,518.158749
522.15,537.395,517.93,536.72,10618487.0,176909.0,530.215639
539.1569,550.64,532.64,538.27,9472742.0,157992.0,541.917999
545.0911,546.7499,522.37,531.88,9047304.0,160988.0,532.391962
526.9,545.98,526.2401,540.61,10885683.0,165793.0,538.693087
542.1,543.85,532.1549,536.89,8224914.0,150745.0,537.271689
538.61,544.23,527.4,537.15,13314171.0,242628.0,537.502143
528.51,539.5,524.0,537.61,14592906.0,273737.0,532.86984
538.15,539.7799,522.6,523.51,8980331.0,196086.0,529.741844
526.8452,535.3,520.62,525.6,9706255.0,179883.0,526.491436
525.7,526.48,515.4,518.31,9171558.0,205409.0,519.233959
521.3,530.7756,520.8,529.39,6814243.0,144819.0,527.649248
535.0,536.3,526.8218,530.45,4430408.0,95409.0,532.037589
530.6,536.5,518.8941,536.06,7886593.0,157462.0,531.313647
539.69,541.15,529.13,535.6,7810033.0,154820.0,536.165939
534.02,546.9377,529.37,541.78,7480677.0,138786.0,540.716876
543.5,546.4,533.16,535.84,5328457.0,123963.0,537.940682
537.94,542.3999,535.5476,542.33,5414167.0,105031.0,540.307775
544.05,549.25,540.0,544.27,6004045.0,113024.0,544.596109
543.4,543.95,531.26,534.0,7166507.0,147131.0,535.832763
532.02,536.56,514.7295,517.23,10872016.0,219776.0,523.678853
514.76,522.7499,513.975,518.89,5634770.0,124847.0,518.911359
518.69,520.8,512.92,520.53,5616770.0,118712.0,518.175095
523.515,535.55,523.1,532.35,7292052.0,133788.0,530.429775
537.59,538.56,527.47,534.42,5315309.0,102851.0,532.965712
536.8999,537.49,528.5,529.7,6124680.0,110541.0,530.832471
534.67,535.18,527.14,533.65,6343314.0,108789.0,532.215091
535.16,536.2,522.82,530.88,10961390.0,127160.0,530.594297
522.99,534.8,518.7,533.29,8506216.0,139212.0,529.155576
532.77,533.4899,522.1552,531.13,5190168.0,112740.0,529.424267
530.24,531.0,520.2,520.37,4977565.0,108181.0,523.450595
521.49,525.3,517.55,519.75,2574806.0,65318.0,520.654088
522.5,522.5,510.527,516.0,5719826.0,128637.0,516.427278
517.0,522.9,513.69,517.73,4463527.0,100196.0,517.95537
519.6124,528.55,515.87,525.83,6015259.0,120662.0,523.132076
525.46,526.045,516.6,522.2,5298709.0,97587.0,521.299346
524.17,546.0999,518.5,524.54,14905525.0,248453.0,530.211399
523.99,537.74,523.48,536.19,8902112.0,139713.0,533.759952
528.9,529.8,503.44,504.58,15076866.0,319139.0,516.755788
518.7,535.11,515.4601,533.76,12254119.0,212257.0,528.135634
534.5,536.8399,521.68,531.07,7830346.0,159453.0,528.973478
536.75,558.44,534.5,544.86,13581143.0,260354.0,550.052019
550.1,550.18,533.8,539.39,7675471.0,156299.0,540.78125
539.5986,544.9999,535.4001,541.27,5641465.0,109322.0,540.734466
543.0,543.99,527.22,528.01,7539222.0,148262.0,533.388811
529.12,533.01,513.94,514.38,7613773.0,161492.0,520.145064
520.65,523.7593,513.76,521.01,6360123.0,126124.0,519.425511
524.47,537.22,522.27,534.63,7022441.0,128368.0,532.632191
536.7442,559.9743,530.1201,554.7,8846863.0,176884.0,546.974833
549.6035,553.6693,545.09,548.5,6553661.0,125799.0,549.341937
551.27,553.14,529.4592,546.13,6678786.0,154350.0,543.895968
543.2176,545.79,535.5,537.41,4380167.0,98429.0,539.825556
529.2,529.31,511.75,516.71,9968397.0,235944.0,519.356251
519.85,533.59,518.42,522.04,6239851.0,145289.0,525.001494
523.0,533.39,516.4602,519.59,7246168.0,166470.0,522.294361
522.1335,530.83,516.11,529.48,5989311.0,132038.0,526.479584
535.95,542.88,531.4199,542.27,5907012.0,130081.0,538.548878
545.44,557.27,540.66,541.22,6582271.0,147002.0,546.961754
541.24,546.94,533.5145,546.57,5404177.0,104516.0,542.021771
549.0,549.49,541.83,543.64,4553014.0,88408.0,544.150145
549.0886,578.95,549.0886,577.55,11336632.0,240649.0,569.641803
573.625,583.33,568.9,570.53,7562083.0,160098.0,574.92895
578.53,596.2,573.655,590.57,12651641.0,247310.0,587.357622
599.21,610.89,597.0,610.03,11628416.0,240510.0,605.899398
602.0,611.6455,591.0,598.45,9721742.0,191087.0,601.373914
602.57,614.9,598.0,613.21,8472077.0,176565.0,608.61829
606.84,608.9407,591.2,596.24,7231935.0,160786.0,598.076363
589.16,594.93,583.0,593.16,6377955.0,141251.0,590.034912
600.98,607.0799,593.868,597.06,7330557.0,134565.0,599.514019
590.99,605.33,573.0,574.23,8750344.0,190070.0,586.572791
563.01,569.55,535.58,565.68,10276345.0,271879.0,556.072652
564.91,580.27,550.24,579.96,11694317.0,243440.0,570.153181
561.8167,574.99,528.65,532.3,21345341.0,491326.0,546.369551
550.1,554.18,534.44,548.58,13515460.0,277663.0,547.740045
555.0,557.0,542.1299,553.67,9453840.0,206083.0,549.279719
556.0,556.82,535.84,536.25,7076377.0,167282.0,543.996373
537.05,538.06,511.95,512.19,10034423.0,287642.0,519.350746
512.03,519.0,483.35,494.81,14923005.0,397131.0,498.279056
502.0,502.0,467.17,498.46,14184001.0,371877.0,488.882091
498.0,498.85,462.66,463.73,14263635.0,363953.0,476.007034
485.2,504.67,482.37,500.81,14033690.0,266830.0,496.327081
513.62,519.2,498.3,498.73,10168644.0,206752.0,506.837043
518.0,521.85,509.38,519.74,8110374.0,178002.0,517.993318
505.93,515.55,503.6,514.24,6586823.0,141409.0,511.491767
514.59,528.27,510.685,527.65,6035291.0,136813.0,522.722162
534.26,540.5,524.67,531.65,7199804.0,147623.0,534.028081
521.59,538.13,519.58,533.65,6521781.0,140771.0,529.123582
525.46,527.36,508.6817,508.9,7977482.0,183220.0,515.899004
510.0,516.86,504.5,513.83,9147448.0,144073.0,512.615819
516.51,535.78,516.27,527.45,8174001.0,156740.0,528.164942
530.17,533.78,520.85,522.83,5942058.0,136287.0,527.157009
526.05,526.365,505.47,505.72,6574475.0,153597.0,513.840832
499.98,508.59,490.88,501.41,7780481.0,201280.0,499.613945
502.18,514.25,494.94,513.57,9759472.0,184829.0,505.531072
512.81,522.5,508.0,517.93,7363991.0,155115.0,516.080765
513.678,519.01,508.2,514.87,5495881.0,118027.0,514.225169
520.62,538.82,519.3,533.93,8718901.0,160473.0,533.037658
542.89,554.8,540.45,552.47,8140202.0,178499.0,549.427955
554.7,560.5585,549.32,559.5,7120468.0,136583.0,556.819748
559.9871,562.165,550.9449,554.46,5209271.0,107253.0,556.627695
555.23,569.7399,548.46,565.74,6624931.0,133518.0,562.894522
570.11,578.86,569.9577,572.68,6516123.0,133984.0,573.638283
568.56,576.32,567.0,576.0,5331714.0,96864.0,573.516376
571.59,614.1,565.57,608.36,21803101.0,389499.0,597.583667
