open,high,low,close,volume,trade_count,vwap
363.95,371.88,356.58,370.46,47711250.0,562326.0,366.411277
374.84,379.62,373.92,379.24,32395539.0,342425.0,377.582578
377.47,378.1986,372.99,373.01,27508071.0,277124.0,375.320012
375.0,380.92,374.85,380.16,23696778.0,260935.0,378.354474
376.75,385.19,375.07,384.76,40595969.0,516225.0,381.349531
411.535,425.66,403.3,425.04,98288452.0,1140784.0,414.217535
432.8,446.5457,431.57,435.75,80004478.0,979854.0,438.582683
436.51,443.16,433.55,438.66,45021533.0,527335.0,438.659322
437.51,441.57,435.59,440.25,32190632.0,387419.0,438.711905
441.62,457.65,439.19,455.61,52402178.0,585123.0,450.129824
452.82,454.7,441.17,444.45,51189744.0,646796.0,447.904946
450.325,455.1,440.0,450.91,55050093.0,642385.0,449.3246
447.875,449.93,436.4267,437.5,49648461.0,625332.0,443.716051
441.99,453.1,441.19,452.04,43580278.0,515442.0,449.146004
457.72,464.17,455.71,460.04,53862056.0,633340.0,459.967819
459.315,460.0,452.18,459.63,42745092.0,537592.0,456.72994
464.25,464.35,455.8501,458.43,31962550.0,435131.0,459.365418
457.41,464.0,456.03,462.25,27786408.0,388891.0,460.936699
463.933,468.65,462.44,462.83,38353086.0,499408.0,465.547805
463.0,473.568,462.9335,473.1,33346574.0,472763.0,469.637101
477.05,499.472,477.0,497.48,87150058.0,1089021.0,490.659168
514.79,515.14,495.745,503.43,89111099.0,1287623.0,505.287645
498.79,500.7172,492.21,499.3,54732241.0,761157.0,496.788037
504.7165,507.97,500.33,506.09,42685290.0,627489.0,504.426506
508.57,509.94,495.33,500.04,40425833.0,679931.0,502.642862
504.05,505.77,498.31,499.23,53137957.0,686606.0,501.015981
127.39,131.0,126.0,129.04,243737082.0,2753926.0,129.013214
132.76,134.8,130.53,134.18,162353762.0,1494294.0,132.93821
137.59,137.98,127.0,131.4,210023657.0,1843494.0,131.597988
126.91,128.84,120.5,120.88,274068039.0,2360762.0,123.486326
120.1,123.7,110.89,120.96,344528755.0,2962331.0,117.961711
114.16,118.99,112.68,112.82,245981952.0,2003680.0,115.312064
117.26,119.14,115.26,117.32,190263275.0,1308845.0,117.445576
120.36,120.5,112.5,113.42,192230707.0,1444583.0,115.936985
114.57,115.23,110.0,112.0,187577679.0,1401259.0,112.019984
114.72,115.93,112.8,115.355,150551407.0,1013528.0,114.624016
118.33,118.829,113.61,115.54,191579878.0,1290607.0,116.416867
115.23,116.0,112.04,112.17,164670212.0,1186045.0,113.519341
109.72,112.2,108.71,110.34,190122929.0,1363279.0,110.142503
110.4,110.88,106.09,106.84,357020901.0,1645257.0,107.793921
104.54,110.19,103.1,110.08,205844757.0,1362837.0,107.056297
112.68,112.86,109.16,111.81,192504491.0,1128775.0,110.998285
111.62,112.11,106.77,107.12,164847647.0,1007071.0,108.974381
105.17,110.25,105.0,108.22,175839103.0,981879.0,108.575844
108.43,112.44,107.67,112.29,158260959.0,879732.0,110.707995
114.98,115.32,112.78,114.96,147526994.0,866158.0,114.076004
114.55,115.31,113.57,114.09,104574095.0,607017.0,114.211859
113.79,117.26,113.62,115.81,157275023.0,808536.0,115.941916
117.64,117.72,115.83,116.85,124794872.0,673258.0,116.591133
112.89,115.37,112.22,113.02,152739147.0,958973.0,113.854471
113.91,116.65,113.55,116.5,112645483.0,613104.0,115.473456
115.7,116.12,112.25,113.16,169071691.0,1030519.0,114.423302
