open,high,low,close,volume,trade_count,vwap
79.75,80.04,77.41,77.52,46989664.0,335316.0,78.38355
79.4,81.89,79.37,81.23,45026565.0,325980.0,80.874663
79.73,81.19,79.23,81.05,34237425.0,232165.0,80.530421
81.91,83.39,81.2,82.5,41105696.0,281120.0,82.399687
83.66,84.75,82.255,82.75,44605824.0,300676.0,83.647059
81.75,83.25,80.411,82.63,44552716.0,313567.0,81.774379
81.055,81.62,78.01,78.12,53426525.0,400338.0,79.469094
78.49,79.34,77.59,79.06,47680815.0,296072.0,78.707577
79.99,81.265,79.22,80.3,41343916.0,277350.0,80.421434
80.13,80.34,77.95,78.38,41638373.0,323145.0,78.761336
77.55,78.8,76.4,76.48,45190228.0,340418.0,77.575617
75.85,76.95,74.96,76.22,46955149.0,359496.0,76.080207
76.62,77.4995,75.03,77.41,50712992.0,346402.0,76.590843
77.03,78.02,76.26,77.14,38092828.0,259086.0,77.107527
76.47,76.56,74.85,76.0,40212326.0,282096.0,75.64876
76.57,79.13,76.52,78.5,45873637.0,277239.0,78.226151
80.155,81.31,79.48,81.09,41533467.0,290074.0,80.602282
81.74,81.9,80.39,81.43,34109253.0,235488.0,81.12298
81.21,82.455,80.88,81.44,30433205.0,219014.0,81.68393
81.32,83.1,80.35,82.2,36637427.0,243511.0,81.991808
83.32,83.79,82.435,83.35,43803759.0,286879.0,83.189084
82.8,83.59,82.16,82.76,34265453.0,235236.0,82.995261
82.055,82.18,78.03,78.58,62415441.0,427885.0,79.798247
79.67,80.72,78.98,80.19,38116895.0,267385.0,79.856048
79.88,80.13,77.935,78.55,34626491.0,263915.0,78.939116
80.32,83.95,79.97,83.01,69427127.0,456881.0,82.291867
83.3,83.59,81.53,82.15,47868978.0,302517.0,82.104983
82.12,83.18,80.39,81.11,39356375.0,268568.0,81.277622
80.82,81.11,78.51,79.27,35185019.0,259072.0,79.44823
78.99,81.66,78.86,81.61,35228703.0,244571.0,80.92744
81.61,81.79,78.59,79.06,40071621.0,304882.0,79.831263
80.21,83.3,79.96,82.76,50683838.0,341681.0,82.502105
83.35,85.9,82.7,85.41,59635070.0,366549.0,84.964694
85.67,87.15,85.13,85.21,63332318.0,432193.0,85.914485
88.85,89.2,83.92,84.02,110967653.0,679354.0,85.428312
84.7,85.27,82.63,83.91,52468551.0,358924.0,83.924808
82.97,84.1,81.415,81.62,48742707.0,322904.0,82.47483
81.97,82.0,78.46,78.55,68383192.0,460332.0,79.324674
77.95,78.67,77.04,78.61,60890467.0,402539.0,77.770439
79.05,79.3,77.36,77.83,44371847.0,286537.0,78.35826
77.63,78.0599,76.47,77.89,38897869.0,288395.0,77.344346
78.75,79.5718,78.22,78.81,37942452.0,270296.0,78.954582
78.2,78.3,75.92,75.99,47076574.0,301345.0,76.474594
73.57,76.93,72.75,76.83,52528894.0,380526.0,75.683148
75.09,76.13,74.16,74.64,42822370.0,331537.0,74.877253
75.21,75.7,72.5,73.09,48930830.0,337194.0,73.770235
74.02,75.0274,72.72,74.59,39806596.0,245105.0,74.210716
74.215,75.52,73.41,74.65,41943122.0,262771.0,74.38134
74.74,75.7699,74.24,74.44,33221037.0,214061.0,75.059317
73.16,76.97,72.76,76.23,75631250.0,460126.0,75.375689
76.81,78.27,76.25,78.06,52008277.0,309036.0,77.334115
78.55,78.81,77.04,77.17,41990841.0,259186.0,77.592155
77.26,78.01,76.8,77.44,34299543.0,224849.0,77.496807
77.33,78.77,76.8365,77.86,49437422.0,298070.0,77.771364
77.83,78.59,77.59,78.34,31867844.0,213208.0,78.169133
78.11,78.43,77.47,78.42,39894163.0,212276.0,78.063303
78.66,81.09,78.66,80.08,42291720.0,294367.0,80.28774
81.01,82.91,80.66,80.81,44522973.0,298479.0,81.573153
80.83,82.6,80.66,81.97,36245189.0,249354.0,81.909662
81.13,81.89,80.26,80.28,31013706.0,213998.0,80.919063
80.92,82.19,80.81,81.58,27634047.0,184026.0,81.540663
81.4,81.68,80.38,81.35,31821997.0,178936.0,81.13054
81.87,82.645,80.45,80.89,27789680.0,178710.0,81.146409
81.09,81.677,79.8,79.96,29952191.0,181696.0,80.317738
80.02,81.71,79.7,81.56,29534562.0,192673.0,81.070533
81.61,82.33,80.7,81.31,25360183.0,163639.0,81.307249
81.51,81.55,80.2,81.55,28952914.0,182317.0,80.988026
81.59,81.68,80.225,80.47,27230637.0,169518.0,80.838842
80.75,81.45,78.96,80.11,30431883.0,225051.0,80.255428
80.77,85.37,80.57,84.56,79328930.0,479303.0,83.714928
84.28,85.77,83.48,84.65,63725697.0,344062.0,84.756984
83.49,84.19,82.21,82.59,46607563.0,299858.0,82.704949
82.9,84.04,82.48,83.58,33445566.0,216727.0,83.388244
83.83,84.485,83.1603,83.82,26920570.0,171933.0,83.927654
84.39,87.1399,84.365,86.1,43465676.0,285164.0,86.163564
86.34,86.36,85.1,85.62,30006231.0,194032.0,85.672107
86.38,88.0,86.15,87.08,31558116.0,222127.0,87.278042
87.41,90.3,86.66,89.52,47378721.0,334467.0,89.303849
90.82,94.335,90.6,93.93,73164377.0,494142.0,93.158956
94.04,94.175,91.7,93.31,59738808.0,380814.0,93.040641
93.28,95.27,92.205,94.7,52537285.0,322108.0,94.297208
94.875,95.41,93.32,94.47,47369352.0,294218.0,94.358204
95.02,95.44,90.31,90.54,52823295.0,366178.0,92.108101
87.86,90.3399,87.45,89.74,47323068.0,348554.0,89.451568
90.04,91.26,88.53,90.9,36773672.0,233895.0,90.224953
91.22,91.9,89.65,90.81,29354846.0,205920.0,90.474484
90.48,91.41,89.8299,90.26,32167455.0,208887.0,90.575617
90.76,91.395,88.94,89.05,29143609.0,210675.0,89.806607
89.78,89.78,86.1801,86.93,40379334.0,295200.0,87.61294
87.32,88.03,85.68,85.89,37311018.0,230626.0,86.586389
84.99,87.2294,84.24,86.58,40250314.0,298256.0,86.103949
87.09,87.77,85.165,87.11,29504275.0,202245.0,86.567815
87.25,89.49,86.9,89.41,31744056.0,204823.0,88.729434
89.4,91.36,89.08,91.21,35149745.0,237381.0,90.292027
91.3484,92.37,90.19,92.15,32859744.0,225084.0,91.532274
92.01,92.75,91.12,91.82,28907469.0,203810.0,91.857934
92.94,94.1,89.1,91.03,70728752.0,450598.0,91.066811
93.44,98.71,89.65,97.93,142654955.0,814596.0,95.732787
96.58,105.74,96.58,102.95,165727745.0,965438.0,102.77897
101.6,106.97,101.38,106.19,127561375.0,705799.0,105.727768
105.93,110.33,103.83,108.63,116943797.0,701609.0,108.138249
108.15,114.85,107.66,112.56,159040656.0,886375.0,111.664939
114.36,122.49,114.16,118.77,227026199.0,1381844.0,118.981788
116.63,117.68,111.59,112.35,139635793.0,840164.0,113.776038
110.55,116.2599,109.7,110.11,145454028.0,812222.0,113.112918
111.31,112.33,107.06,107.58,118108302.0,640909.0,109.439872
107.895,109.17,104.36,106.48,113942295.0,616171.0,106.868156
107.6,109.79,105.62,107.68,92719118.0,512441.0,107.817581
